GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13
Id,Id2,Geography,Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars)
8600000US77078,77078,ZCTA5 77078,32040,5276,36038,3666,50859,3941,15016,4255
8600000US77079,77079,ZCTA5 77079,101743,2484,124947,14448,146284,12723,63750,10405
8600000US77080,77080,ZCTA5 77080,41285,2125,43851,3547,55118,3242,32079,2777
8600000US77081,77081,ZCTA5 77081,27691,1773,27672,2056,32531,2436,25643,2354
8600000US77082,77082,ZCTA5 77082,49825,2813,56060,3933,71780,4762,36625,4238
8600000US77083,77083,ZCTA5 77083,55290,2572,58358,3566,64822,3397,32229,4792
8600000US77084,77084,ZCTA5 77084,66914,2957,71170,2757,83278,3389,50375,4390
8600000US77085,77085,ZCTA5 77085,53362,3194,54536,5621,60551,8318,39846,6752
8600000US77086,77086,ZCTA5 77086,41119,2820,42354,3799,49121,12405,28125,8703
8600000US77087,77087,ZCTA5 77087,34187,2500,38070,4171,49602,4446,19672,3328
8600000US77088,77088,ZCTA5 77088,42287,2807,48481,3352,61652,3925,24657,3679
8600000US77089,77089,ZCTA5 77089,64766,3298,68108,4294,82374,6303,45015,7987
8600000US77090,77090,ZCTA5 77090,39583,3531,44413,5435,63990,7125,32417,1820
8600000US77091,77091,ZCTA5 77091,31516,2452,35578,3890,41949,2516,22003,3363
8600000US77092,77092,ZCTA5 77092,37706,2454,40121,2580,46214,5828,31710,2751
8600000US77093,77093,ZCTA5 77093,31383,1543,32863,1873,41793,3126,20275,5431
8600000US77094,77094,ZCTA5 77094,168611,22936,174632,22472,178594,24392,103875,89252
8600000US77095,77095,ZCTA5 77095,88148,6751,101686,5366,113258,5309,53487,3480
8600000US77096,77096,ZCTA5 77096,58538,4150,78002,6057,109067,6768,42110,4457
8600000US77098,77098,ZCTA5 77098,83686,5360,158462,35034,169125,19749,57931,6154
8600000US77099,77099,ZCTA5 77099,36355,1660,40668,2418,46725,2617,23759,3203
8600000US77201,77201,ZCTA5 77201,-,**,-,**,-,**,-,**
8600000US77301,77301,ZCTA5 77301,38259,3726,42611,5017,56706,3720,24734,5301
8600000US77302,77302,ZCTA5 77302,61783,4695,72378,4856,75369,5641,35722,12510
8600000US77303,77303,ZCTA5 77303,48208,4110,52068,4841,62228,6048,31712,8878
8600000US77304,77304,ZCTA5 77304,57688,5127,81488,9612,102526,14782,35833,3943
8600000US77306,77306,ZCTA5 77306,38962,5715,42625,7847,44655,4758,24247,9844
8600000US77316,77316,ZCTA5 77316,85127,8134,98799,5968,112569,12727,37724,9128
8600000US77318,77318,ZCTA5 77318,61932,12588,77692,8315,90157,15681,32033,3927
8600000US77320,77320,ZCTA5 77320,44617,5638,55849,4572,68742,3973,30901,3043
8600000US77326,77326,ZCTA5 77326,-,**,-,**,-,**,-,**
8600000US77327,77327,ZCTA5 77327,40514,2820,45316,5868,57055,10264,16941,2495
8600000US77328,77328,ZCTA5 77328,57134,10205,62166,4482,63545,3522,19259,7356
8600000US77331,77331,ZCTA5 77331,44706,7409,54821,8144,56413,9282,32500,6735
8600000US77334,77334,ZCTA5 77334,36576,18338,-,**,-,**,-,**
8600000US77335,77335,ZCTA5 77335,35962,7299,45694,23181,63229,36377,24222,10321
8600000US77336,77336,ZCTA5 77336,65655,9433,85010,10304,95603,15698,29844,11849
8600000US77338,77338,ZCTA5 77338,48459,2770,55369,6427,74440,5535,28436,5064
8600000US77339,77339,ZCTA5 77339,70554,4259,81956,5175,90842,7762,50619,3971
8600000US77340,77340,ZCTA5 77340,34163,3079,64683,8986,71074,3083,18292,4132
8600000US77342,77342,ZCTA5 77342,-,**,-,**,-,**,-,**
8600000US77345,77345,ZCTA5 77345,125990,6192,145417,12633,154747,6329,42639,16477
8600000US77346,77346,ZCTA5 77346,91446,5381,101935,4733,115598,4513,50000,8025
8600000US77350,77350,ZCTA5 77350,19625,6489,21250,7142,24583,11843,-,**
8600000US77351,77351,ZCTA5 77351,43074,3873,53062,4127,63141,3186,26286,2252
8600000US77354,77354,ZCTA5 77354,84909,8834,97001,10593,113109,10537,49107,7798
8600000US77355,77355,ZCTA5 77355,77929,5236,79981,6990,92933,9089,43734,11591
8600000US77356,77356,ZCTA5 77356,74091,12828,101108,6725,106700,11622,27027,8834
8600000US77357,77357,ZCTA5 77357,45917,4578,51093,5752,62659,4693,26886,2927
8600000US77358,77358,ZCTA5 77358,52127,4521,69608,23081,79514,23084,25036,15954
8600000US77359,77359,ZCTA5 77359,71118,70881,78369,28145,82500,49444,-,**
8600000US77360,77360,ZCTA5 77360,37889,4153,45833,7894,52375,8021,22156,7298
8600000US77362,77362,ZCTA5 77362,58655,7994,63162,12295,63162,20832,46683,36605
8600000US77363,77363,ZCTA5 77363,44750,11388,55946,11318,56958,10032,26667,15984
8600000US77364,77364,ZCTA5 77364,27500,15458,43028,12956,43589,18212,23534,1609
8600000US77365,77365,ZCTA5 77365,67921,9492,74676,7592,82470,8758,36042,10499
8600000US77367,77367,ZCTA5 77367,48750,46772,53523,46276,88393,63293,-,**
8600000US77368,77368,ZCTA5 77368,-,**,35300,6144,-,**,-,**
8600000US77369,77369,ZCTA5 77369,36250,12381,43482,7024,111310,105835,"2,500-",***
8600000US77371,77371,ZCTA5 77371,36445,11413,47131,14912,61962,11664,14971,9517
8600000US77372,77372,ZCTA5 77372,46734,5317,54602,4887,64640,9121,26250,10007
8600000US77373,77373,ZCTA5 77373,67078,4360,72645,4474,88232,5012,50341,3495
8600000US77374,77374,ZCTA5 77374,60402,30298,60402,30298,49460,48548,-,**
8600000US77375,77375,ZCTA5 77375,69046,4446,76368,4838,93078,8162,41714,8362
8600000US77376,77376,ZCTA5 77376,34199,9565,37000,31124,37000,31124,-,**
8600000US77377,77377,ZCTA5 77377,92338,7273,102042,10490,110718,9274,64417,18267
8600000US77378,77378,ZCTA5 77378,47098,6463,51063,10105,64023,5186,31181,17943
8600000US77379,77379,ZCTA5 77379,100997,3258,112695,4880,122559,4723,52607,3492
8600000US77380,77380,ZCTA5 77380,68597,4100,83109,11315,105694,15726,54195,4522
8600000US77381,77381,ZCTA5 77381,102528,4484,125034,6494,144306,7616,35377,7638
8600000US77382,77382,ZCTA5 77382,136957,18597,160283,15069,171363,12836,55508,20122
8600000US77384,77384,ZCTA5 77384,78888,7048,97665,13411,102098,17534,61747,10696
8600000US77385,77385,ZCTA5 77385,90734,7763,100180,13734,106262,4885,39489,8758
8600000US77386,77386,ZCTA5 77386,93474,4528,102734,8471,117765,4494,61812,9662
8600000US77388,77388,ZCTA5 77388,84164,3113,91069,6627,100720,3366,59271,4594
8600000US77389,77389,ZCTA5 77389,115783,8162,122279,5341,130991,8015,69432,11926
8600000US77396,77396,ZCTA5 77396,60942,3613,71403,8873,87803,5570,44412,7712
8600000US77401,77401,ZCTA5 77401,169545,23630,222618,23799,241750,21322,54909,16957
8600000US77406,77406,ZCTA5 77406,111621,6348,117738,5418,128410,9600,68178,10531
8600000US77407,77407,ZCTA5 77407,89012,5594,90516,6552,93905,10955,71890,9896
8600000US77412,77412,ZCTA5 77412,60815,27559,60815,27559,-,**,-,**
8600000US77414,77414,ZCTA5 77414,42746,4246,48387,5959,70828,6803,27264,5328
8600000US77415,77415,ZCTA5 77415,-,**,-,**,-,**,-,**
8600000US77417,77417,ZCTA5 77417,41771,6937,62708,21839,75417,17271,15917,5723
8600000US77418,77418,ZCTA5 77418,51342,8187,75956,13387,84870,9524,24194,5268
8600000US77419,77419,ZCTA5 77419,36389,27147,43021,26721,-,**,-,**
8600000US77420,77420,ZCTA5 77420,48482,12847,65568,24916,93636,54397,22425,13217
8600000US77422,77422,ZCTA5 77422,50789,3388,60034,5577,72332,8171,27438,13091
8600000US77423,77423,ZCTA5 77423,46464,8558,63685,12778,78384,23412,27719,13778
8600000US77426,77426,ZCTA5 77426,63023,23103,66806,8794,64360,18820,32462,26973
8600000US77428,77428,ZCTA5 77428,-,**,-,**,-,**,-,**
8600000US77429,77429,ZCTA5 77429,101552,4394,110759,5442,121176,3157,64063,8262
8600000US77430,77430,ZCTA5 77430,70341,20929,101161,32196,120083,55546,46161,24564
8600000US77432,77432,ZCTA5 77432,-,**,-,**,-,**,-,**
8600000US77433,77433,ZCTA5 77433,100457,4864,106444,4292,115401,6697,59784,18306
8600000US77434,77434,ZCTA5 77434,37656,13087,41360,12190,61250,23631,26000,6350
8600000US77435,77435,ZCTA5 77435,52792,6343,56667,10484,69271,17934,27240,21767
8600000US77436,77436,ZCTA5 77436,-,**,-,**,-,**,-,**
8600000US77437,77437,ZCTA5 77437,47786,4910,60819,4529,64727,11732,24423,5755
8600000US77440,77440,ZCTA5 77440,-,**,-,**,-,**,-,**
8600000US77441,77441,ZCTA5 77441,149330,13598,154803,14812,163409,21542,77063,39638
8600000US77442,77442,ZCTA5 77442,43958,25216,93125,28859,99167,18726,12143,9683
8600000US77443,77443,ZCTA5 77443,-,**,-,**,-,**,-,**
8600000US77444,77444,ZCTA5 77444,57321,22563,67500,39857,100625,89105,-,**
8600000US77445,77445,ZCTA5 77445,43348,4806,50982,11042,63591,8362,23311,11747
8600000US77446,77446,ZCTA5 77446,24188,10670,39500,18952,66406,13938,-,**
8600000US77447,77447,ZCTA5 77447,74836,5192,78113,6146,80457,9811,56346,20659
8600000US77448,77448,ZCTA5 77448,-,**,-,**,-,**,-,**
8600000US77449,77449,ZCTA5 77449,71096,3747,75395,4097,86722,6055,46694,6407
8600000US77450,77450,ZCTA5 77450,100504,5046,115223,4839,129010,4645,47188,5167
8600000US77451,77451,ZCTA5 77451,14167,12276,14375,7846,-,**,-,**
8600000US77453,77453,ZCTA5 77453,25357,24262,-,**,-,**,-,**
8600000US77454,77454,ZCTA5 77454,-,**,-,**,-,**,-,**
8600000US77455,77455,ZCTA5 77455,51203,4836,61758,10658,63125,13067,28661,17147
8600000US77456,77456,ZCTA5 77456,31500,21141,49821,44301,69886,46193,18475,4754
8600000US77457,77457,ZCTA5 77457,34583,11411,53409,27712,62969,26192,16500,8666
8600000US77458,77458,ZCTA5 77458,-,**,-,**,-,**,19013,761
8600000US77459,77459,ZCTA5 77459,113046,4503,121815,4214,132607,6449,57422,5713
8600000US77460,77460,ZCTA5 77460,-,**,-,**,-,**,-,**
8600000US77461,77461,ZCTA5 77461,62629,8262,71079,6794,84663,18382,22606,8484
8600000US77464,77464,ZCTA5 77464,49643,4250,48750,13139,49107,11228,-,**
8600000US77465,77465,ZCTA5 77465,39353,7271,53614,13507,57188,12096,22731,4554
8600000US77466,77466,ZCTA5 77466,63772,10954,78250,15669,105089,46645,62692,51050
8600000US77467,77467,ZCTA5 77467,68681,59844,-,**,-,**,69931,36255
8600000US77468,77468,ZCTA5 77468,-,**,-,**,-,**,-,**
8600000US77469,77469,ZCTA5 77469,77634,8281,83855,6024,101091,6970,49264,6288
8600000US77470,77470,ZCTA5 77470,41250,26696,47500,13536,50104,15455,"2,500-",***
8600000US77471,77471,ZCTA5 77471,46825,3984,52152,3025,70079,5084,28872,8675
8600000US77473,77473,ZCTA5 77473,-,**,-,**,-,**,-,**
8600000US77474,77474,ZCTA5 77474,61196,7614,70560,14820,90186,8988,27326,5500
8600000US77475,77475,ZCTA5 77475,82614,23021,83295,21539,77216,25642,-,**
8600000US77476,77476,ZCTA5 77476,82750,22345,96136,26821,77778,47573,-,**
8600000US77477,77477,ZCTA5 77477,58633,3334,63539,6014,76052,5008,51363,4103
8600000US77478,77478,ZCTA5 77478,93955,7775,106250,6853,119026,11875,63974,9457
8600000US77479,77479,ZCTA5 77479,133200,4922,142628,4277,151820,4091,66051,10699
8600000US77480,77480,ZCTA5 77480,53767,7073,70000,19083,82946,17693,28229,6436
8600000US77481,77481,ZCTA5 77481,-,**,-,**,-,**,-,**
8600000US77482,77482,ZCTA5 77482,47917,32248,53720,9193,-,**,7188,5872
8600000US77483,77483,ZCTA5 77483,-,**,-,**,-,**,-,**
8600000US77484,77484,ZCTA5 77484,64048,7812,70313,9159,82699,12448,26591,17112
8600000US77485,77485,ZCTA5 77485,55560,12868,72629,15113,88766,5833,27348,4070
8600000US77486,77486,ZCTA5 77486,60161,6111,64839,5707,71760,9706,35956,8123
8600000US77488,77488,ZCTA5 77488,41079,2903,50232,4059,63519,5746,23167,7138
8600000US77489,77489,ZCTA5 77489,63473,3553,69029,3238,78769,5234,47076,2654
8600000US77493,77493,ZCTA5 77493,82630,7231,91688,6022,97018,7946,46100,6762
8600000US77494,77494,ZCTA5 77494,137231,5343,147280,6266,154069,8389,56838,10439
8600000US77498,77498,ZCTA5 77498,76590,6189,81422,4601,91888,6794,51114,7348
8600000US77502,77502,ZCTA5 77502,45813,2648,51102,3708,60899,4370,29720,4586
8600000US77503,77503,ZCTA5 77503,43277,5330,50791,4748,58735,2924,23494,1789
8600000US77504,77504,ZCTA5 77504,41487,2034,47982,4444,66500,10870,31357,6298
8600000US77505,77505,ZCTA5 77505,74894,3802,83336,3204,98773,6164,51909,3840
8600000US77506,77506,ZCTA5 77506,31840,1292,34653,2437,43477,5270,21053,4008
8600000US77507,77507,ZCTA5 77507,-,**,-,**,-,**,-,**
8600000US77510,77510,ZCTA5 77510,64489,8932,83229,9730,96859,10134,30060,5027
8600000US77511,77511,ZCTA5 77511,53672,3956,61598,2192,72083,3993,32166,4529
8600000US77514,77514,ZCTA5 77514,37996,8932,48438,10554,50880,10636,17361,5336
8600000US77515,77515,ZCTA5 77515,59812,6520,69444,6004,80912,6174,32262,6640
8600000US77517,77517,ZCTA5 77517,73117,16136,85809,21771,96329,16874,-,**
8600000US77518,77518,ZCTA5 77518,36806,4121,37008,7809,61976,26864,34698,6926
8600000US77519,77519,ZCTA5 77519,47038,39424,82543,33509,83103,25835,15565,2992
8600000US77520,77520,ZCTA5 77520,45936,3194,53837,2741,68018,4373,26005,4110
8600000US77521,77521,ZCTA5 77521,58261,5869,65756,3080,82273,5537,35509,9592
8600000US77523,77523,ZCTA5 77523,96779,8972,104550,16928,114431,6573,45410,13363
8600000US77530,77530,ZCTA5 77530,51209,3132,51690,4650,61814,4863,43358,7755
8600000US77531,77531,ZCTA5 77531,51429,5255,64572,5874,74514,8949,29991,7661
8600000US77532,77532,ZCTA5 77532,62785,3274,66800,9044,74109,7385,35545,7010
8600000US77533,77533,ZCTA5 77533,46522,6493,48750,8150,48661,8251,-,**
8600000US77534,77534,ZCTA5 77534,83148,13432,90085,6837,91102,6200,60000,21455
8600000US77535,77535,ZCTA5 77535,57400,4999,66460,3888,69385,3928,29536,7232
8600000US77536,77536,ZCTA5 77536,80152,4120,89641,4502,101589,8103,53318,5352
8600000US77538,77538,ZCTA5 77538,55250,15304,62500,12327,67344,11660,25893,14455
8600000US77539,77539,ZCTA5 77539,69810,5210,82356,6177,97180,6730,38750,9236
8600000US77541,77541,ZCTA5 77541,46414,6620,56821,10819,70818,6310,23750,2454
8600000US77545,77545,ZCTA5 77545,67222,5936,68960,4802,82488,19636,34500,22148
8600000US77546,77546,ZCTA5 77546,96133,4470,110985,10502,126720,6114,43987,3360
8600000US77547,77547,ZCTA5 77547,43750,6421,45040,7175,48198,6571,24567,9068
8600000US77550,77550,ZCTA5 77550,35263,2479,44629,5644,66052,9401,26727,2943
8600000US77551,77551,ZCTA5 77551,45319,3773,55980,5895,68772,4901,30161,5175
8600000US77554,77554,ZCTA5 77554,66607,10665,103239,9445,113365,8534,41892,14424
8600000US77560,77560,ZCTA5 77560,59659,34176,58295,27412,78875,25521,-,**
8600000US77561,77561,ZCTA5 77561,44688,14188,83438,74298,83438,74298,43750,31401
8600000US77562,77562,ZCTA5 77562,60533,4812,71886,10442,93718,18915,37988,20247
8600000US77563,77563,ZCTA5 77563,50986,4377,59016,5573,77500,22423,31448,4823
8600000US77564,77564,ZCTA5 77564,58017,17231,74063,14106,69679,14909,19703,2098
8600000US77565,77565,ZCTA5 77565,66994,14057,84375,19257,95915,18842,55150,17777
8600000US77566,77566,ZCTA5 77566,75786,5348,89671,3786,101136,10081,40778,11660
8600000US77568,77568,ZCTA5 77568,42299,3081,53894,7534,67006,9607,23701,5002
8600000US77571,77571,ZCTA5 77571,72155,3954,78635,5862,92454,8302,48462,4426
8600000US77573,77573,ZCTA5 77573,99794,4752,112319,8207,125530,6918,58159,7573
8600000US77575,77575,ZCTA5 77575,52101,7425,60148,5289,65556,11511,30876,2949
8600000US77577,77577,ZCTA5 77577,54886,23738,72011,34948,70761,22574,23889,9678
8600000US77578,77578,ZCTA5 77578,92223,8965,99946,9817,109325,12477,60096,15192
8600000US77580,77580,ZCTA5 77580,132813,102810,132813,102814,132813,102814,-,**
8600000US77581,77581,ZCTA5 77581,85487,4559,95616,3684,105998,3880,47528,5157
8600000US77583,77583,ZCTA5 77583,64455,7796,69643,12175,77816,18363,37500,32690
8600000US77584,77584,ZCTA5 77584,99996,6277,115187,8398,126906,6310,61762,7706
8600000US77585,77585,ZCTA5 77585,38493,4648,38438,3346,39522,33943,11164,1879
8600000US77586,77586,ZCTA5 77586,87543,6180,114545,9088,130102,11957,55485,6075
8600000US77587,77587,ZCTA5 77587,41840,1901,45326,4332,53293,4380,21303,4615
8600000US77590,77590,ZCTA5 77590,41631,2864,49538,5506,66345,7529,24603,3793
8600000US77591,77591,ZCTA5 77591,41634,2369,52656,7682,71042,10075,35000,6178
8600000US77597,77597,ZCTA5 77597,-,**,102031,53427,117500,36396,15833,9677
8600000US77598,77598,ZCTA5 77598,48059,2973,55714,6572,63969,4707,40842,5090
8600000US77611,77611,ZCTA5 77611,66189,3846,71750,6092,80536,12164,39063,8042
8600000US77612,77612,ZCTA5 77612,47176,6009,59924,8208,62309,7838,23933,1674
8600000US77613,77613,ZCTA5 77613,48906,13897,69167,24946,82596,48827,30518,10459
8600000US77614,77614,ZCTA5 77614,39219,20333,48854,25383,51250,27163,13984,602
8600000US77615,77615,ZCTA5 77615,58056,24452,62031,35234,73636,36120,19125,3668
8600000US77616,77616,ZCTA5 77616,-,**,107679,77365,126974,22642,35540,21601
8600000US77617,77617,ZCTA5 77617,74464,56747,-,**,-,**,74286,74228
8600000US77619,77619,ZCTA5 77619,50266,2660,60768,7094,70101,4605,35246,9607
8600000US77622,77622,ZCTA5 77622,84118,13076,85455,6796,86136,8732,52500,30462
8600000US77623,77623,ZCTA5 77623,63750,9135,73750,11595,75568,8807,16875,5362
8600000US77624,77624,ZCTA5 77624,60392,34911,71447,15055,72656,19013,-,**
8600000US77625,77625,ZCTA5 77625,59583,12405,76424,13125,81737,13647,41964,29482
8600000US77627,77627,ZCTA5 77627,65444,7957,77759,7349,90984,5430,42523,10442
8600000US77629,77629,ZCTA5 77629,46827,14789,67321,26859,72969,33103,31406,15475
8600000US77630,77630,ZCTA5 77630,45782,1844,54287,3981,70767,3084,25180,2674
8600000US77632,77632,ZCTA5 77632,60892,4935,69417,3006,81983,7784,26718,4096
8600000US77640,77640,ZCTA5 77640,31335,1676,39613,3853,53191,5300,21916,3437
8600000US77642,77642,ZCTA5 77642,32313,1640,40916,2321,53808,4414,22388,1920
8600000US77650,77650,ZCTA5 77650,63542,34178,95841,52980,97068,19657,-,**
8600000US77651,77651,ZCTA5 77651,60205,5027,76990,6895,88283,7981,35482,6648
8600000US77655,77655,ZCTA5 77655,40000,11368,53750,33877,73125,47302,28000,6931
8600000US77656,77656,ZCTA5 77656,41800,3082,53486,3266,61887,5132,25032,3919
8600000US77657,77657,ZCTA5 77657,64736,5406,80194,7460,86170,5754,30349,7281
8600000US77659,77659,ZCTA5 77659,81429,22048,91071,23292,111667,24965,26429,16033
8600000US77660,77660,ZCTA5 77660,64028,9435,64757,7631,64800,7943,-,**
8600000US77661,77661,ZCTA5 77661,-,**,-,**,-,**,-,**
8600000US77662,77662,ZCTA5 77662,46582,5539,56845,3555,61875,5210,28534,6515
8600000US77663,77663,ZCTA5 77663,58413,29780,58075,24811,58869,17992,-,**
8600000US77664,77664,ZCTA5 77664,68552,14464,80222,9893,82016,27843,31284,13737
8600000US77665,77665,ZCTA5 77665,44752,5586,54813,14984,60117,17836,23803,10273
8600000US77701,77701,ZCTA5 77701,25443,2320,36142,2416,47051,8663,14669,1929
8600000US77702,77702,ZCTA5 77702,37012,8121,45793,11726,61500,24264,20721,3335
8600000US77703,77703,ZCTA5 77703,28426,4027,35756,5048,53594,20192,14341,2341
8600000US77705,77705,ZCTA5 77705,36820,3398,45838,3744,62744,8240,22631,4576
8600000US77706,77706,ZCTA5 77706,61172,4373,85133,11081,101695,4382,37939,4492
8600000US77707,77707,ZCTA5 77707,50536,6041,60023,5245,80795,12514,31481,7963
8600000US77708,77708,ZCTA5 77708,42294,5558,58021,8574,70464,7819,28539,5670
8600000US77713,77713,ZCTA5 77713,61382,4796,69845,5986,86448,8476,44792,8198
8600000US77801,77801,ZCTA5 77801,30764,2831,33763,6521,51023,5284,22140,8508
8600000US77802,77802,ZCTA5 77802,53571,3187,77058,7505,88598,7658,35081,6470
8600000US77803,77803,ZCTA5 77803,37207,1422,38587,2443,57776,5826,23963,3676
8600000US77807,77807,ZCTA5 77807,55668,10338,60343,10478,73232,9885,33622,9535
8600000US77808,77808,ZCTA5 77808,71076,6985,77986,6243,83160,7954,36641,14473
8600000US77830,77830,ZCTA5 77830,57422,8570,66250,17311,73857,19407,30549,8178
8600000US77831,77831,ZCTA5 77831,42000,15112,44464,16405,49453,13998,31705,23507
8600000US77833,77833,ZCTA5 77833,51604,4132,60589,4341,69051,5140,26827,6153
8600000US77835,77835,ZCTA5 77835,66595,10366,85851,6556,86173,3767,27438,14603
8600000US77836,77836,ZCTA5 77836,56812,3825,70025,7770,77422,9426,21667,7923
8600000US77837,77837,ZCTA5 77837,35435,12072,42788,18857,60833,35545,31406,20019
8600000US77840,77840,ZCTA5 77840,21805,1017,33016,6043,50839,5671,17685,1945
8600000US77845,77845,ZCTA5 77845,74363,3000,96880,5711,106729,4301,34207,3097
8600000US77853,77853,ZCTA5 77853,60819,7883,83229,12602,90000,12111,33958,24076
8600000US77855,77855,ZCTA5 77855,-,**,-,**,-,**,-,**
8600000US77856,77856,ZCTA5 77856,52195,10616,73290,8094,82344,11048,24612,7168
8600000US77857,77857,ZCTA5 77857,62969,19685,86528,29515,87361,24286,-,**
8600000US77859,77859,ZCTA5 77859,52051,5090,54541,4256,67604,8777,25170,15496
8600000US77861,77861,ZCTA5 77861,54803,7641,67143,17934,72143,20835,19922,15286
8600000US77864,77864,ZCTA5 77864,39872,7270,48891,10082,59199,3707,26731,1449
8600000US77865,77865,ZCTA5 77865,42708,9430,64375,33667,73438,35337,28370,11891
8600000US77867,77867,ZCTA5 77867,33438,9323,34063,16755,51250,43663,31875,17195
8600000US77868,77868,ZCTA5 77868,47321,4848,59647,6212,72625,8837,18380,3430
8600000US77871,77871,ZCTA5 77871,53929,14337,71615,25246,91569,20029,21417,4719
8600000US77872,77872,ZCTA5 77872,46333,8185,57500,14407,62500,21101,24412,9008
8600000US77873,77873,ZCTA5 77873,35688,8913,48750,17597,59306,22817,27273,15882
8600000US77876,77876,ZCTA5 77876,59783,30263,59783,30263,73413,45997,-,**
8600000US77878,77878,ZCTA5 77878,32303,25378,39792,33628,49423,15071,31480,1226
8600000US77879,77879,ZCTA5 77879,50365,3955,51883,7613,65500,16117,36731,17299
8600000US77880,77880,ZCTA5 77880,44674,20544,70156,45156,77511,21232,35000,14766
8600000US77901,77901,ZCTA5 77901,44105,2166,48818,3960,62831,4406,31034,3278
8600000US77904,77904,ZCTA5 77904,69868,4812,88993,9204,98006,6791,40405,7341
8600000US77905,77905,ZCTA5 77905,71048,8985,77276,3158,85500,14433,39211,7280
8600000US77950,77950,ZCTA5 77950,40781,11696,47750,14504,50000,27350,28750,14201
8600000US77951,77951,ZCTA5 77951,38750,14338,42766,14028,43730,10290,16458,12327
8600000US77954,77954,ZCTA5 77954,55511,8602,66045,6680,83179,7305,19929,5228
8600000US77957,77957,ZCTA5 77957,51270,4058,63387,8064,75022,6131,28162,11194
8600000US77960,77960,ZCTA5 77960,-,**,-,**,-,**,-,**
8600000US77961,77961,ZCTA5 77961,-,**,-,**,-,**,-,**
8600000US77962,77962,ZCTA5 77962,56489,3539,73125,16792,81974,12810,26731,14230
8600000US77963,77963,ZCTA5 77963,51950,6036,58944,6303,62632,8651,22750,3473
8600000US77964,77964,ZCTA5 77964,48125,5732,60000,6311,73053,6498,24696,4335
8600000US77968,77968,ZCTA5 77968,70776,20022,88819,23771,95862,17901,38438,14276
8600000US77969,77969,ZCTA5 77969,86103,65513,-,**,-,**,-,**
8600000US77970,77970,ZCTA5 77970,48725,7555,36250,35727,52917,49030,48382,9883
8600000US77971,77971,ZCTA5 77971,77297,27280,85931,42353,86397,34953,76014,53032
8600000US77973,77973,ZCTA5 77973,-,**,-,**,-,**,-,**
8600000US77974,77974,ZCTA5 77974,72500,33555,93125,38847,94375,28693,50500,19877
8600000US77975,77975,ZCTA5 77975,57813,10740,66328,9036,71250,13537,23958,9413
8600000US77976,77976,ZCTA5 77976,85268,74063,85804,66438,85804,66438,-,**
8600000US77977,77977,ZCTA5 77977,31176,12138,38438,20422,46985,12278,-,**
8600000US77978,77978,ZCTA5 77978,62500,19687,70046,10199,71713,16310,23646,5695
8600000US77979,77979,ZCTA5 77979,55091,6252,65017,6563,83222,12139,31250,6821
8600000US77982,77982,ZCTA5 77982,59167,15549,60676,20383,81029,35328,9028,2189
8600000US77983,77983,ZCTA5 77983,47440,9054,56250,17130,63000,13117,20590,3521
8600000US77984,77984,ZCTA5 77984,48421,4644,62778,18309,77115,21837,21452,4677
8600000US77987,77987,ZCTA5 77987,54750,16289,63750,20321,67083,21270,52750,32547
8600000US77988,77988,ZCTA5 77988,40511,36212,41705,23175,-,**,-,**
8600000US77990,77990,ZCTA5 77990,41410,2630,55089,11715,55446,16547,30132,7749
8600000US77991,77991,ZCTA5 77991,68934,45851,68934,45851,68934,45851,-,**
8600000US77993,77993,ZCTA5 77993,-,**,-,**,"2,500-",***,-,**
8600000US77994,77994,ZCTA5 77994,38672,16626,38516,18602,41250,32968,-,**
8600000US77995,77995,ZCTA5 77995,45412,3672,49223,3067,56571,7862,19827,5685
8600000US78001,78001,ZCTA5 78001,-,**,-,**,-,**,-,**
8600000US78002,78002,ZCTA5 78002,43428,8611,49708,8362,53661,13393,18158,5940
8600000US78003,78003,ZCTA5 78003,56125,11139,66380,7167,70549,8078,25825,6399
8600000US78004,78004,ZCTA5 78004,124097,49906,125396,37826,126098,30636,-,**
8600000US78005,78005,ZCTA5 78005,-,**,97938,87541,98281,65817,-,**
8600000US78006,78006,ZCTA5 78006,75346,7578,87974,3952,98105,9344,41151,6097
8600000US78007,78007,ZCTA5 78007,67083,20319,67083,20319,108750,85506,-,**
8600000US78008,78008,ZCTA5 78008,116875,77508,-,**,-,**,-,**
8600000US78009,78009,ZCTA5 78009,61439,7299,74804,9151,84798,11020,37549,7907
8600000US78010,78010,ZCTA5 78010,51179,10256,57094,5733,58903,10588,26964,22821
8600000US78011,78011,ZCTA5 78011,35278,10585,37188,16430,66058,26298,23920,6776
8600000US78012,78012,ZCTA5 78012,35741,7946,40000,15054,58214,30167,-,**
8600000US78013,78013,ZCTA5 78013,59258,7797,75013,29716,75417,23828,47500,15394
8600000US78014,78014,ZCTA5 78014,36814,5738,42064,8776,43616,11487,17027,4666
